Gene	Pvals
MTND5P28	0.041492972164554914
JOSD2	0.0415007464392237
TMEM177	0.04152539092083601
AHSG	0.04158327333642516
OR51A5P	0.041618002773535556
RP11-440L14.4	0.041621451427283046
ARIH2	0.041654386554754744
OSGEPL1	0.04171636293038417
PDS5B	0.04171636293038417
DHRS12	0.04171636293038417
CRLF3	0.04171636293038417
CLCN6	0.04171636293038417
HMGB1P1	0.04171636293038417
NLE1	0.04172513781719403
CTD-2342J14.6	0.04172513781719403
RP11-256L6.2	0.04179162164189985
CTC-241N9.1	0.04179162164189985
UBE2S	0.04179162164189985
RMI2	0.04179839408920879
COPS7B	0.041817617267015675
PSMG3	0.041825167814011695
ST3GAL5	0.041832832860059045
ZNF518A	0.041832832860059045
EIF4A3	0.041832832860059045
MKX	0.04183479527815626
OR52P1P	0.0418377854564132
COG1	0.041852344386509005
SDC2	0.041863371289322875
ZNF367	0.041864532849321685
KB-431C1.5	0.0418717014702935
UBE2E2	0.04188414833803159
PCK1	0.041916494428621096
EPC1	0.041916494428621096
REPS1	0.04191701240462711
MX2	0.042004923834625243
GAD1	0.04206009773440276
PIGBOS1	0.04207655327839062
RP11-356I2.4	0.04208733261587667
ATE1-AS1	0.04208733261587667
PPEF1	0.04208953629052515
CYB5R4	0.04217291602517885
RP1-97G4.1	0.04217291602517885
FOXA3	0.042354412799512756
HMOX2	0.042361365806287396
ACOX3	0.04237568084013682
HMGB2	0.04237987962587975
NRSN1	0.04239830380315017
ADGRG2	0.04239830380315017
ATP7B	0.04239830380315017
VEZF1	0.04239830380315017
OR51Q1	0.04240826698551819
MED30	0.042408557683344825
UNG	0.042414145304136376
BOK	0.042414145304136376
FBXO39	0.04241440219908272
CTD-2227E11.1	0.04242222415415086
MAPK1IP1L	0.04244243905312302
IL32	0.04244243905312302
MRPL21	0.04244243905312302
FBN2	0.04244243905312302
RASGEF1C	0.04244243905312302
TUBB	0.04244243905312302
DALRD3	0.04244243905312302
DRAM1	0.04244243905312302
NTNG2	0.04244243905312302
ZBTB25	0.04245451292441103
CA15P1	0.04245451292441103
OR51E2	0.04248918676526105
SIRT6	0.04248918676526105
GARS	0.04249918607052329
ZNF549	0.04249918607052329
RP11-958N24.1	0.0425464248299141
NARFL	0.042553832842001385
ING3	0.04256982932290392
TMEM68	0.04256982932290392
EEF1D	0.042588258216380195
RP11-582J16.4	0.04258859371201402
LSMEM2	0.04263807072916077
RP11-78O7.2	0.04264690398137831
STK35	0.04264690398137831
CD53	0.042657211222574674
RP11-33E12.2	0.04267645981204556
MAP4K1	0.04267645981204556
RTN3	0.04267645981204556
IFNAR2	0.0427220872492587
C4orf48	0.0427220872492587
NOL8	0.042772430236591504
FFAR1	0.042799813805379776
MTMR1	0.04282234264262728
RP11-315O6.1	0.04282234264262728
FKBP5	0.04284151737746617
CAPZA2	0.042854003337727875
SMARCAL1	0.042876518122263424
LMO4	0.042954342259528155
MMP25	0.042961579323555876
RP11-440L14.1	0.042961579323555876
CORO1B	0.042961579323555876
ST13	0.042961579323555876
TEX2	0.04296534812004666
RNF207	0.04296534812004666
PLOD3	0.04296534812004666
SMAP2	0.04296534812004666
ABALON	0.04296534812004666
MZT2A	0.042970313007515505
OR51T1	0.043026079144263776
ZNF395	0.043026079144263776
CBX3	0.04302685344940551
VNN2	0.04302685344940551
RP11-632C17__A.1	0.04302685344940551
CIITA	0.04302685344940551
MYBPC1	0.04302685344940551
NT5C3AP1	0.04302685344940551
IGKV2D-24	0.04302762681629055
GALNT6	0.04314082116629859
NAT8L	0.04314602125948037
EFHD1	0.043238984403037715
KLHDC4	0.04326404157784758
AAED1	0.043286946563703486
CCDC68	0.04331063554213704
TRAV35	0.04331063554213704
AJUBA	0.04331884205516184
PTTG4P	0.04332590023595043
LCLAT1	0.04343065559257665
CSDE1	0.04343397517423665
HPGDS	0.043470562713088884
GIT2	0.04347448334401541
AATK	0.04347448334401541
SMG1	0.04349200314358874
BHLHE41	0.04349200314358874
CTSW	0.04349200314358874
TDRD6	0.04349200314358874
HCG9	0.04349200314358874
MT1A	0.04351563179769841
TMEM192	0.04351563179769841
DYTN	0.04351563179769841
HCFC1R1	0.043521027760726666
LRR1	0.043521027760726666
LINC01988	0.043521027760726666
NCMAP	0.043521027760726666
AQP7P1	0.043521027760726666
SF3B1	0.04352609249072719
ZBTB10	0.04352609249072719
PYGB	0.04356334676229871
RP11-769O8.3	0.04356334676229871
FOXJ2	0.043634869795812034
TRANK1	0.043634869795812034
C4orf46	0.04373282798982626
USP43	0.04375040309805477
RP11-867O8.5	0.04376222303552559
ZFAND6	0.043767449951888984
AC007318.5	0.043767449951888984
KCP	0.04379615402140583
FBXL5	0.04383766604364544
NOD2	0.04385395089309836
AC079250.1	0.043861755524245115
KDM4B	0.04396532187160793
HSPB9	0.043994989469817405
SYVN1	0.04401739107597326
GPR107	0.04401739107597326
CYP4A11	0.04404655549068339
SFMBT2	0.04404655549068339
LMBR1L	0.04404655549068339
GCA	0.04404655549068339
TMCC1	0.0440704740943617
KDM1B	0.0440888737238281
ROBO1	0.044174847194048246
LY6K	0.04418046776957953
HNRNPA3	0.044219156753872925
ERAL1	0.04423343724834354
AMZ2P1	0.044316503161839715
LYPD4	0.044366765263584414
AF064858.10	0.044413508419398555
RAP2A	0.044413508419398555
BLVRA	0.04455035084589299
KLF11	0.044607083741819
PTMAP2	0.04463609961961182
MMP26	0.044680751304004715
RNF2	0.044680751304004715
RPL7AP11	0.044680751304004715
ANKRA2	0.04468318757164879
TWF1	0.04468318757164879
DICER1-AS1	0.04468318757164879
IGF2BP3	0.04468689150673449
SETBP1	0.04468689150673449
ISY1	0.04468689150673449
TF	0.044687732706056166
FBXO31	0.044687732706056166
RP11-101O6.2	0.044792388252070485
HYKK	0.04482341186659187
ERCC1	0.04482341186659187
FCN1	0.04484383751099083
RP11-697N18.4	0.044860027353226924
AC025016.1	0.044860027353226924
PCYT2	0.04487472812915697
WDR37	0.04487472812915697
TLR8-AS1	0.04487472812915697
IFITM1	0.04488136963901641
RP5-1014D13.2	0.04491188744806269
MEGF9	0.044950196166080196
FOXN2	0.0450025843410366
RP11-753H16.5	0.0450025843410366
RP3-442L6.4	0.0450025843410366
KCNT1	0.04502977949583773
ASPHD2	0.04507095366864174
BNIP2	0.04507095366864174
PIDD1	0.04509331084719121
SPATA20	0.045095136303364154
NUDT8	0.045152567630389794
IGKV1-17	0.045184000431230296
FOCAD	0.0451860676208155
ZSCAN16-AS1	0.045221719304773485
INHA	0.045276023283611674
RPS19BP1	0.045343802484201376
ALG13	0.04537317320647657
FTH1P8	0.04537317320647657
TMX2	0.04537317320647657
APOBEC3H	0.04537317320647657
RP11-666O2.2	0.04537317320647657
NAPRT	0.045387211787074146
MYDGF	0.045387211787074146
SRP19	0.04543485191029368
TMF1	0.045437872134130475
NCBP3	0.045438339030798545
RP11-1105G2.4	0.045438339030798545
RPL10A	0.045441608103548164
DBNDD2	0.04546658942896856
DNHD1	0.04546658942896856
SRP54-AS1	0.04551526681969154
ZNF75D	0.04554840353211293
FAM160B2	0.04554840353211293
ZC3HAV1	0.045562444434695426
FRMD4B	0.045562444434695426
RP11-542H15.1	0.04561203111922179
RN7SL113P	0.04564565635347048
RP11-428G5.7	0.04573220760372725
SEC23A	0.04575396299927365
USP15	0.045761435909354754
CD247	0.045761435909354754
PSEN2	0.045777529923991034
ACTN4	0.045777529923991034
LINC01513	0.045780126069352806
IMPG2	0.04578879451215565
RP11-168J18.6	0.04578913511063
FAM20B	0.04581754181935816
SEMA3C	0.0458404087959652
EVI2B	0.04584691874093563
TMEM138	0.04585012847692125
RP11-190A12.9	0.04585012847692125
OR52S1P	0.0458527566117595
DKK3	0.0458527566117595
RGMB-AS1	0.0458527566117595
UBE2D4	0.0458527566117595
SART3	0.0458527566117595
AC090616.2	0.04588818110447401
AP2B1	0.04591048232353691
CLNK	0.04592142202699547
TUBD1	0.045953754576298814
STX8	0.045953754576298814
RNY3P8	0.04598599978668154
RP11-158M2.4	0.046045860723201104
AMT	0.04609594905862231
RP5-1154L15.2	0.04616431276815394
RP11-535A19.1	0.04623073568902346
CCT7	0.046259062169561375
PCNX3	0.046259062169561375
FANK1	0.046344372946773744
ZFYVE28	0.046344372946773744
CRK	0.046344372946773744
TRBV25-1	0.046344372946773744
CYP20A1	0.046344372946773744
ADRA2C	0.04634965372890152
TNFRSF8	0.04635048867955297
LAS1L	0.046367673622822896
UGCG	0.04636792226664836
NUCB2	0.046454066702079876
RP11-660L16.2	0.04647738100779198
SLC40A1	0.0464841516260445
RBM15	0.04650705154225163
CEBPD	0.04655762512586952
MDM2	0.04657643535154389
SLC2A8	0.04657911955793891
HNRNPA1	0.04664607120134092
PMP2	0.0466493293237902
CTC-463A16.1	0.04667499272062893
TRPC6	0.046686123520116446
CEACAM22P	0.046711527997983754
SNCB	0.04675416161880135
WWC3	0.04681229569993834
MBOAT1	0.04686602689105804
RP11-175B9.2	0.046909345193013714
RP11-263K19.4	0.046909345193013714
B4GALT4	0.04691012745617209
NDUFA12	0.04692762037697068
RSBN1L	0.04704289160777963
RP11-426D19.1	0.04706897743998516
EIF5AP4	0.04707190312476006
RP11-44F14.1	0.047076969171802284
BMPR1B	0.0471230197289029
CPVL	0.04717312098606982
RP11-474G23.3	0.047203185480486826
SCLT1	0.04728225888390206
CYP2U1	0.047295384605170576
L3MBTL2	0.047295384605170576
APPBP2	0.04730021963099207
HOGA1	0.04736318419917156
TRIM72	0.047384271504624154
SMYD3	0.047384271504624154
DPYD	0.04739143402533276
RNF111	0.04740756549313861
RP11-177C12.1	0.04740756549313861
DENND5A	0.047408321083869005
FNDC3B	0.04740966606280695
XIAP	0.04740966606280695
ZFP69	0.047415968784431786
RP11-129M16.4	0.047415968784431786
RTP4	0.047420997373927076
TMEM236	0.04744535331725358
GTF2H4	0.04744535331725358
HOXB4	0.04744535331725358
RP11-452G18.2	0.04744535331725358
HAL	0.04744535331725358
ST6GALNAC3	0.04744535331725358
CARD14	0.04745616135593499
ZNF746	0.047456662222625554
COG4	0.047456662222625554
OR51G1	0.047469343799399044
MAP3K12	0.047496814528824524
DNAJC4	0.04751668194014973
FNTB	0.04755177570978057
TPR	0.047567516863400355
RP6-159A1.3	0.047567516863400355
MAP3K3	0.047587342366173124
AC006946.12	0.047593442119821285
SMAD3	0.04763042534154635
SF1	0.04763042534154635
JMJD1C	0.04763042534154635
RP11-798G7.6	0.04764487661035971
VWA8	0.047645409992037466
NRSN2	0.04767214673554803
CEP128	0.047696157867649774
LINC01191	0.04771218605761723
ATP11B	0.047741249772192705
RP5-1142A6.9	0.04783575463024198
XPO6	0.047860186676584114
PCBP4	0.04788759422705894
SIN3B	0.04791019946627701
NCOA1	0.04802204902357748
LINC00862	0.0480463178737989
ARHGEF35	0.04805350298624794
RP11-709D24.6	0.04805350298624794
ACOX1	0.04808178977686177
HBE1	0.04812112468937138
FAM173A	0.04812956903698479
RP11-43N16.4	0.04812956903698479
LRRC10B	0.04817722320788666
TAF12	0.048240188535907835
FERMT1	0.04827815805628087
CYC1	0.0483081614939348
PPIL2	0.04836644352851677
GTF3C2-AS1	0.04836644352851677
ADCK5	0.04837216680780276
DCSTAMP	0.048374763554052506
TFF2	0.04837761239551905
RP11-148K1.12	0.048410154085620855
RP11-291B21.2	0.04842367034725832
LHX4	0.048435338445600086
NOTCH2NL	0.048435338445600086
TYW5	0.048435338445600086
LRP6	0.048435338445600086
HLA-DPB2	0.048435338445600086
TTC30A	0.048435338445600086
ABHD14A	0.048435338445600086
OR51A9P	0.048435338445600086
UBALD1	0.048435338445600086
VARS	0.04851164214860113
SARDH	0.04858765311925748
SULT1B1	0.04865957611675745
RPL19P16	0.04865957611675745
CPLX1	0.04870473359534478
TUBB1	0.04878494936600446
MYO7B	0.048830528222366734
DDX21	0.04884834980848404
JUN	0.048863089106076646
CDH26	0.048863089106076646
ASL	0.048863089106076646
ARHGAP4	0.04888430716582055
MAP3K15	0.04889138328581202
RP11-455F5.3	0.048944183183297275
CEBPZ	0.048992333973442194
PPP4R1L	0.048992333973442194
FAM53B-AS1	0.04902515870374153
PFDN5	0.04902515870374153
H3F3A	0.04904147312828387
ZNF516	0.04910096158432559
RP11-666A8.8	0.04910466184454454
IGHV3-62	0.04912683601165624
CCDC186	0.04912683601165624
HMGB1	0.04912683601165624
TRAV30	0.04912683601165624
AC138517.6	0.04912683601165624
MAML1	0.04916974340864209
CTD-2006H14.2	0.04917467984882193
RP11-113C12.4	0.04920542733985637
PRDM2	0.04921330667525068
POLR2J4	0.049245061110320995
MMP15	0.04925614249095983
GOLGA1	0.04925614249095983
TMEM179	0.04925614249095983
IRX6	0.04925614249095983
PAFAH1B3	0.04925658394852212
EOGT	0.04934173373490014
TRMT44	0.049403559251235796
RFX3	0.049409897152022354
BRD2	0.0494587364707139
RP11-234N17.1	0.0494587364707139
FAM71F2	0.0494587364707139
CTD-2270N23.1	0.0494587364707139
PTPN12	0.04952768593851508
CHTOP	0.04952768593851508
HLA-DOA	0.04952768593851508
AC018755.16	0.04953686294025892
DNAJC27	0.04953686294025892
KCNJ2	0.049553748318129635
SIGMAR1	0.049553748318129635
MARCH9	0.049554475260513466
PARVG	0.049554475260513466
LINC01480	0.049554475260513466
P2RY13	0.049603891222091995
MTF1	0.049669327981672576
FAM208A	0.049683572607062194
METTL18	0.049764731633581354
MKKS	0.04986317121579344
APTR	0.04986390588516355
KDF1	0.049892445875311414
FGF9	0.049892445875311414
RP1-278C19.8	0.049903231727553045
AC138969.4	0.04994958529330336
EIF2B5	0.04998218791024181
RP4-742C19.12	0.05001358425096154
MRPL45	0.05001358425096154
PSMA1	0.05002270727289226
RP11-131L12.3	0.050028737583949934
RP11-382A20.4	0.050028737583949934
CYP4F35P	0.05004734137197487
MAEA	0.05004734137197487
CARNS1	0.05004734137197487
TMEM62	0.050052713284442676
ANXA3	0.05005810714601301
PTPDC1	0.050074054520336475
WASHC4	0.05015187076694397
C10orf25	0.05015187076694397
TBL1X	0.05015187076694397
ARHGAP18	0.05015187076694397
SLC35B3	0.05015187076694397
RP11-439E19.9	0.05015187076694397
RP3-476K8.3	0.05015187076694397
ENSA	0.050164645628474905
TMEM72	0.0501843830818152
VTA1	0.0502008051555756
TIMM10B	0.050223931896622394
NUAK1	0.05025857991843432
FHOD1	0.050260506479812214
ASPDH	0.0502873521172731
FAM168A	0.050294177399795775
RP11-498E2.9	0.05030861522157661
PRKCB	0.05034299200673178
CBR4	0.05034299200673178
RASA1	0.05034299200673178
SLC35A5	0.05034299200673178
KLHL41	0.05034299200673178
ZEB1-AS1	0.05037422455721535
ABAT	0.050390948062593456
UQCRC2	0.05045809338691705
LINC00282	0.05045809338691705
USP53	0.05045809338691705
RP11-265O12.1	0.05045809338691705
CTD-2554C21.2	0.05045809338691705
USP20	0.05045809338691705
C9orf152	0.05045809338691705
VPS16	0.05050906553380896
PFKFB2	0.05050906553380896
LAMC1	0.05050906553380896
OR52N4	0.05050906553380896
CARD19	0.05058437691752919
RP11-370I10.12	0.05058569706959389
LRRC27	0.050592584274034055
OSGEP	0.050592584274034055
RP11-566E18.1	0.05061705971070586
POLD1	0.05061705971070586
TRIP11	0.05061705971070586
GLT1D1	0.05061705971070586
HRAS	0.05065247573676797
PEBP4	0.050658767733632315
CEBPZOS	0.050662709263717784
PRDX3	0.050685214169854914
ARSG	0.0506867443689081
RPS3	0.0506867443689081
DPH7	0.05072631809046797
ERBIN	0.05073923172670316
ZNF525	0.05073923172670316
USP32P2	0.05081422920468228
OR51I2	0.050822393843023374
CD244	0.050822393843023374
PRM1	0.050822393843023374
GMPPA	0.05086561902880938
RPS25	0.05089881566181267
CABYR	0.05089881566181267
WNT9A	0.0509467069673749
DNTT	0.051047443682076615
TMEM159	0.051047443682076615
GRTP1	0.051047443682076615
KLF15	0.051047443682076615
CTD-2022H16.3	0.051047443682076615
TADA2B	0.05108492742050986
KIF14	0.05108492742050986
RP11-700H6.4	0.05108492742050986
MAT2A	0.05108492742050986
YARS2	0.05108492742050986
TPRN	0.05108492742050986
CCDC85C	0.05113824542230737
AC093818.1	0.051152516911221045
ITPKA	0.051152516911221045
GYG2	0.051193335805290396
RP11-219B17.3	0.051193335805290396
MRPS24	0.051193335805290396
CRNDE	0.05122889114193894
ITGAX	0.05122889114193894
RPS2P7	0.05122889114193894
VMO1	0.05122889114193894
TMEM214	0.05123343242866989
TBC1D8	0.05128128499318675
ERICD	0.05128128499318675
YES1	0.05128128499318675
OR51B4	0.05128128499318675
RP11-519G16.3	0.05128128499318675
RP11-367G6.3	0.051285978584755976
H2AFZ	0.051285978584755976
RP11-2B6.2	0.05130588781273522
THAP1	0.05130725604115875
MPPED1	0.05131156830331854
C6orf1	0.05131578870100021
RP5-1074L1.1	0.05134630909048154
ERF	0.05134630909048154
FAM89B	0.05134630909048154
AGGF1	0.051478867827435444
MAF	0.05154750458209474
NISCH	0.05160009878179416
RP11-307E17.8	0.051650964201855616
PTP4A2P1	0.05166228278877578
BET1	0.051687209603011056
RASIP1	0.051687209603011056
ADAT3	0.051710704760656964
SCG3	0.051710704760656964
RP11-140H17.2	0.051710831877550496
ZNF362	0.051713478554050965
CDS2	0.051731394647644785
RP1-167A14.2	0.051731394647644785
LRRC75B	0.05174720959065104
ATG5	0.05174720959065104
H6PD	0.05174720959065104
KLHL3	0.05174720959065104
SRM	0.05179112254096022
PER1	0.05179112254096022
RP11-274B21.9	0.05179112254096022
RP11-65L3.4	0.0518644795813016
QPCTL	0.05192246270965331
CBX1	0.051981165154803076
CCHCR1	0.05201572222295238
FBLN7	0.05201765683421787
FAM228B	0.05201765683421787
FTH1P12	0.05203498214617328
TAS2R39	0.05208313320906642
DGKZ	0.05209167475821855
NAE1	0.05209722233532826
CARD16	0.0521286200228938
SAT2	0.05213412734708511
SOD2	0.05215639054816817
DYM	0.05216274763171097
PGGT1B	0.05217789804570369
RPS12P23	0.05221759473955094
NUDT5	0.052265110065715964
TNFRSF9	0.0522714061593613
TSPAN3	0.0522714061593613
POLR1B	0.05230548881857733
ACBD7	0.05236925526798231
FAM207A	0.05237698888420344
CD70	0.052437228472033096
SSTR5	0.052553605256932305
MRI1	0.05263631094499703
GSTP1	0.05263631094499703
ZFP37	0.05263631094499703
C10orf11	0.052657463953392936
LNX1	0.052657463953392936
SDR39U1	0.05270864393938059
PLG	0.05278318725938357
DLK2	0.052788480810569575
FGF11	0.052808606966772656
NOB1	0.052812735037963805
ZNF781	0.0528422562214524
RP11-50C13.2	0.0528422562214524
KCNE1	0.0528422562214524
HCP5	0.0528422562214524
RPS11P5	0.052899431451296136
RP11-24F11.2	0.052913355066861144
FBXO11	0.052914054673339934
PAPLN	0.05291558034068563
LY86-AS1	0.05298731067758547
OR51R1P	0.05298731067758547
RP11-4L24.4	0.05307919226942048
TRDMT1	0.05313987112058111
RP11-206L10.9	0.05318315897732182
RP11-304L19.3	0.05323254596737058
RP11-10J21.4	0.0533584635879288
WDR25	0.0533584635879288
HDAC10	0.053373008324759344
RP11-54O7.17	0.05337582102096884
C8G	0.05338821476409967
SEPT7P8	0.05341783809721771
IL4I1	0.053425618257317065
WSCD2	0.05343997461116666
AC006277.2	0.05343997461116666
RP11-47G11.2	0.05343997461116666
MT3	0.05343997461116666
VSIG8	0.053445581202413966
SF3B6	0.053445581202413966
ST8SIA3	0.05344627826251117
LRTOMT	0.05349862897357088
PI4K2A	0.05349862897357088
OR51I1	0.05350583867990391
UBL7	0.05351420027582157
STK11	0.05353345167241321
RP11-296O14.2	0.05354279888049224
SRP9	0.053597010498028445
ACADS	0.053597010498028445
HSD17B7P2	0.053597010498028445
POLR1E	0.053597010498028445
EMILIN1	0.053597010498028445
SLC6A8	0.05362498862673435
NBPF14	0.05374032670465526
SASS6	0.05376510357955613
RP11-465B22.3	0.053788010328010574
CWC22	0.0538438891634773
RP11-715J22.6	0.0538438891634773
G6PC3	0.0538438891634773
ACP7	0.0538438891634773
AIM2	0.05391613231429208
KCNJ9	0.05392262535986996
ANKRD17	0.05394428959467032
B4GALT5	0.053961849236592654
RP11-799B12.4	0.05398517104941065
UMODL1	0.0540492666823916
MGEA5	0.05407365579285084
SUPT20H	0.054148426478029046
POLR3G	0.054148426478029046
RP1-240K6.3	0.05417024962942615
LINC00467	0.054180831451435874
POLR3A	0.05419573136833454
DNAJC25	0.05419573136833454
CKMT2	0.05422129352652109
LGALS9B	0.05425179872464907
IP6K1	0.05425414156335439
RP11-632K20.2	0.054256314258839734
CHMP1B	0.05427464838307453
HNRNPDL	0.05431762439145496
RP11-861A13.3	0.054321712036692685
CHST6	0.054321712036692685
CSF3R	0.054321712036692685
ACTN2	0.054392971668750276
WDR55	0.05440884807575803
RP11-589P10.5	0.05450920382193968
PGRMC1	0.05450920382193968
GNAI3	0.05450920382193968
SIK3	0.05465736541989914
ZNF578	0.05468412321063665
PHF20L1	0.054721700830905266
TCEANC2	0.05479530342148211
RNF34	0.05479530342148211
RP11-930O11.2	0.054813909310444206
PAPSS1	0.054813909310444206
GLCCI1	0.05482255141140491
GAK	0.05490358396024765
RANGAP1	0.05491638969185761
PCDH9	0.05509518364287299
PCDH1	0.0551180298303035
RHOXF1P3	0.05514821563736204
SELE	0.05520306505741004
XX-FW83563B9.5	0.05520788458063849
SGK2	0.055243360761481605
SYNGAP1	0.055265422212432344
RP11-392P7.6	0.055265422212432344
RP11-242C19.2	0.055265422212432344
CCNB3	0.055285513870969964
NT5C2	0.055340726807972876
RP11-261P9.4	0.05534847247575958
SEC16B	0.055349963887058984
RALY	0.055349963887058984
C1D	0.055349963887058984
NBEA	0.055349963887058984
ABI1	0.055361046707759556
OR52N3P	0.05537067479599524
NUDT11	0.05537796330977391
PIK3R3	0.05537796330977391
SDHAP1	0.055389583622135266
COX6A2	0.055389583622135266
RP11-357P18.2	0.055412312600216215
R3HDM1	0.055464179502872475
EIF2B3	0.05547067334043813
MINDY2	0.055491996376996144
CLDN2	0.05550591001157117
MCM3AP	0.05550591001157117
AP000892.6	0.05550591001157117
RP11-1006G14.1	0.05550591001157117
RP11-158I9.5	0.05550591001157117
SCAND1	0.05550591001157117
TAB1	0.05558611512123438
ZNF492	0.055744968341910665
BOLA2P2	0.05576223457513052
SIK2	0.05576892860395392
LINC01786	0.05576892860395392
C1orf52	0.05581839379003031
NMB	0.055851515150482124
CHRD	0.05590680882667131
